Date              ,Ashokan East Storage,Ashokan East Elevation,Ashokan West Storage,Ashokan West Elevation,Schoharie Storage,Schoharie Elevation,Rondout Storage,Rondout Elevation,Neversink Storage,Neversink Elevation,Pepacton Storage,Pepacton Elevation,Cannonsville Storage,Cannonsville Elevation
1262908800,80.86,587.21,45.78,588.59,17.53,1124.42,44.24,832.47,31.71,1432.13,130.97,1272.92,85.96,1143.02
1262995200,80.85,587.2,45.33,588.14,17.44,1124.25,43.48,831.23,31.72,1432.16,130.78,1272.81,85.4,1142.81
1263081600,80.84,587.2,44.74,587.55,17.36,1123.97,42.86,830.06,31.72,1432.16,130.54,1272.67,84.68,1142.42
1263168000,80.82,587.18,44.2,587,17.31,1123.75,42.26,829.08,31.73,1432.18,130.31,1272.54,83.98,1141.92
1263254400,80.79,587.17,43.77,586.58,17.23,1123.58,41.97,828.11,31.75,1432.22,130.07,1272.4,83.33,1141.44
1263340800,80.78,587.16,43.2,586.01,15.61,1123.34,42.06,827.65,31.75,1432.22,129.88,1272.29,82.61,1141
1263427200,80.76,587.15,42.62,585.42,16.87,1117.36,42.15,827.8,31.75,1432.22,129.89,1272.29,81.97,1140.49
1263513600,80.74,587.14,42.05,584.83,16.98,1122.17,42.24,827.94,31.75,1432.22,129.93,1272.31,81.88,1140.05
1263600000,80.72,587.13,41.5,584.24,16.84,1122.61,42.34,828.08,31.75,1432.22,129.97,1272.34,80.89,1139.99
1263686400,80.75,587.14,40.99,583.69,16.6,1122.19,42.47,828.24,31.75,1432.22,130.05,1272.38,80.59,1139.28
1263772800,80.78,587.16,40.68,583.36,16.4,1121.49,42.6,828.46,31.78,1432.28,130.18,1272.46,80.71,1139.06
1263859200,80.77,587.16,40.35,583,16.32,1120.86,42.66,828.66,31.79,1432.31,130.21,1272.48,80.84,1139.14
1263945600,80.75,587.14,39.85,582.47,16.23,1120.66,42.74,828.75,31.79,1432.3,130.25,1272.5,80.96,1139.23
1264032000,80.74,587.13,39.29,581.86,16.09,1120.38,42.81,828.88,31.78,1432.29,130.29,1272.52,80.93,1139.33
1264118400,80.71,587.12,38.71,581.23,15.96,1119.99,42.88,828.99,31.75,1432.22,130.3,1272.53,80.55,1139.3
1264204800,80.69,587.11,38.12,580.6,15.85,1119.58,42.96,829.1,31.69,1432.08,130.11,1272.42,79.95,1139.03
1264291200,80.7,587.11,37.59,580.02,18.55,1119.23,44.09,829.24,31.63,1431.96,129.88,1272.28,81.84,1138.59
1264377600,81.07,587.33,42.19,584.9,18.93,1127,44.79,830.99,32.96,1434.79,132.62,1273.84,86.77,1139.94
1264464000,81.18,587.4,47.01,589.82,18.34,1128.18,44.73,832.08,34.28,1437.56,136.76,1276.17,88.56,1143.38
1264550400,81.57,587.63,47.53,590.33,18.07,1126.54,44.89,831.98,34.39,1437.79,138.25,1277,89.22,1144.62
1264636800,81.35,587.5,47.13,589.76,17.86,1125.8,44.96,832.24,34.11,1437.2,139.15,1277.5,89.23,1145.07
1264723200,81.47,587.57,46.98,589.8,17.76,1125.22,45.07,832.33,33.85,1436.66,139.61,1277.76,88.83,1145.07
1264809600,81.36,587.51,46.55,589.37,17.72,1124.92,45.23,832.51,33.51,1435.96,139.88,1277.91,88.2,1144.8
1264896000,81.26,587.45,46.12,588.93,17.69,1124.81,45.42,832.76,33.13,1435.17,140.07,1278.02,87.66,1144.36
1264982400,81.16,587.39,45.73,588.54,17.67,1124.71,45.42,833.05,32.69,1434.25,140.2,1278.09,87.46,1143.99
1265068800,81.03,587.31,45.39,588.21,17.66,1124.64,45.6,833.05,32.38,1433.58,140.23,1278.1,87.54,1143.85
1265155200,80.87,587.22,45.12,587.93,17.63,1124.62,45.86,833.33,31.95,1432.64,140.1,1278.03,87.52,1143.91
1265241600,80.61,587.06,44.94,587.75,17.6,1124.54,46.01,833.72,31.52,1431.73,139.94,1277.94,87.65,1143.89
1265328000,80.18,586.8,44.9,587.71,17.59,1124.45,46.14,833.96,31.28,1431.19,139.44,1277.66,87.8,1143.98
1265414400,79.71,586.52,44.85,587.66,17.53,1124.41,46.26,834.15,31.03,1430.66,138.88,1277.35,87.85,1144.09
1265500800,79.24,586.24,44.74,587.55,17.47,1124.23,46.37,834.33,30.76,1430.06,138.28,1277.02,87.89,1144.12
1265587200,78.83,586,44.59,587.4,17.4,1124.07,46.46,834.5,30.48,1429.46,137.7,1276.69,87.93,1144.15
1265673600,78.4,585.74,44.46,587.27,17.31,1123.86,46.47,834.64,30.25,1428.95,137.1,1276.36,87.97,1144.17
1265760000,78.02,585.52,44.42,587.23,17.2,1123.58,46.48,834.67,30.11,1428.65,136.48,1276.01,87.98,1144.2
1265846400,77.58,585.25,44.41,587.22,17.07,1123.26,46.62,834.67,29.96,1428.3,135.86,1275.66,87.89,1144.21
1265932800,77,584.9,44.33,587.14,16.93,1122.87,46.51,834.89,29.74,1427.81,135.2,1275.29,87.82,1144.15
1266019200,76.42,584.55,44.22,587.03,16.79,1122.47,46.31,834.72,29.74,1427.81,134.51,1274.9,87.78,1144.1
1266105600,75.85,584.19,44.12,586.92,16.64,1122.04,46.36,834.41,29.78,1427.9,133.82,1274.52,87.63,1144.07
1266192000,75.32,583.86,44.02,586.82,16.49,1121.6,46.51,834.5,29.66,1427.62,133.14,1274.13,87.35,1143.97
1266278400,74.87,583.58,43.93,586.73,16.33,1121.16,46.68,834.72,29.57,1427.43,132.45,1273.75,87.09,1143.77
1266364800,74.44,583.32,43.71,586.51,16.16,1120.69,46.87,835,29.46,1427.17,131.8,1273.39,86.81,1143.59
1266451200,74.06,583.08,43.58,586.39,15.99,1120.18,47.08,835.26,29.39,1427,131.27,1273.09,86.52,1143.4
1266537600,73.68,582.85,43.45,586.26,15.81,1119.65,46.95,835.58,29.23,1426.64,130.85,1272.85,86.4,1143.2
1266624000,73.3,582.61,43.33,586.14,15.63,1119.12,46.74,835.39,29.21,1426.6,130.51,1272.65,86.3,1143.12
1266710400,72.91,582.37,43.21,586.01,15.45,1118.56,46.77,835.07,29.23,1426.65,130.12,1272.43,86.1,1143.05
1266796800,72.54,582.14,43.11,585.91,15.29,1117.99,46.85,835.12,29.08,1426.31,129.74,1272.2,85.86,1142.91
1266883200,72.26,581.97,43.14,585.94,15.13,1117.48,46.81,835.24,29.01,1426.14,129.46,1272.04,85.72,1142.75
1266969600,72,581.8,43.17,585.97,15.01,1116.98,46.37,835.18,29.01,1426.15,129.43,1272.02,85.5,1142.65
1267056000,71.87,581.73,43.3,586.1,14.86,1116.6,46.42,834.5,29.07,1426.28,129.49,1272.06,85,1142.5
1267142400,71.74,581.65,43.43,586.23,14.72,1116.13,46.42,834.59,29.08,1426.31,129.11,1271.84,84.3,1142.15
1267228800,71.49,581.49,43.45,586.25,14.59,1115.69,46.54,834.59,29.05,1426.23,128.49,1271.48,83.55,1141.67
1267315200,71.2,581.31,43.43,586.23,14.45,1115.3,46.48,834.77,29,1426.12,127.78,1271.07,82.79,1141.15
1267401600,70.86,581.1,43.41,586.21,14.31,1114.84,46.25,834.67,28.95,1426.01,127.04,1270.64,82.03,1140.62
1267488000,70.97,581.15,43.47,586.28,14.14,1114.35,46,834.33,28.89,1425.88,126.32,1270.22,81.22,1140.08
1267574400,70.07,580.61,43.47,586.27,13.98,1113.84,45.69,833.93,28.82,1425.72,125.61,1269.81,80.45,1139.51
1267660800,69.85,580.48,43.31,586.12,13.82,1113.33,45.33,833.45,28.79,1425.65,124.96,1269.43,79.7,1138.96
1267747200,69.83,580.46,42.95,585.76,13.64,1112.79,45.06,832.91,28.79,1425.66,124.37,1269.09,78.92,1138.41
1267833600,69.6,580.32,42.79,585.59,13.47,1112.2,44.75,832.48,28.79,1425.65,123.75,1268.73,78.15,1137.85
1267920000,69.42,580.21,42.65,585.45,13.35,1111.66,44.53,832.01,28.79,1425.64,123.15,1268.38,77.42,1137.29
1268006400,69.3,580.13,42.61,585.41,13.28,1111.25,44.33,831.67,28.79,1425.66,122.59,1268.06,76.8,1136.76
1268092800,69.68,580.37,42.14,584.92,13.26,1111.04,44.09,831.37,28.82,1425.72,122.11,1267.77,76.25,1136.31
1268179200,70.59,580.93,41.11,583.83,13.35,1110.97,43.76,830.99,28.85,1425.8,121.74,1267.55,75.97,1135.92
1268265600,71.25,581.34,40.42,583.08,13.65,1111.26,43.33,830.49,28.91,1425.92,121.79,1267.57,76.53,1135.71
1268352000,71.7,581.62,40.07,582.7,14.21,1112.25,43.3,829.82,28.97,1426.05,122.41,1267.95,77.73,1136.12
1268438400,72.23,581.95,40.63,583.31,15.64,1114.08,44.06,829.76,29.19,1426.56,123.71,1268.71,79.36,1136.99
1268524800,72.84,582.33,43.33,586.14,17.69,1118.57,44.76,830.96,30.04,1428.48,126.84,1270.52,81.25,1138.17
1268611200,72.76,582.28,45.77,588.59,18.62,1124.68,46.01,832.03,30.56,1429.64,129.5,1272.07,82.95,1139.54
1268697600,73.17,582.53,46.9,589.72,18.5,1127.31,46.93,833.95,30.71,1429.97,131.33,1273.12,84.43,1140.74
1268784000,74.34,583.26,46.69,589.51,18.5,1126.98,47.47,835.36,30.87,1430.31,132.83,1273.96,85.84,1141.76
1268870400,75.44,583.94,46.64,589.45,18.62,1127,47.71,836.16,31.12,1430.85,134.27,1274.77,87.16,1142.73
1268956800,76.4,584.53,46.68,589.49,18.82,1127.33,47.81,836.51,31.48,1431.64,135.71,1275.58,88.53,1143.64
1269043200,77.32,585.1,46.92,589.74,18.95,1127.87,47.92,836.67,32.03,1432.82,137.34,1276.49,90,1144.6
1269129600,78.27,585.66,47.36,590.17,19.48,1128.23,48.16,836.83,32.65,1434.16,139.21,1277.54,91.76,1145.58
1269216000,79.99,586.69,48.27,591.03,19.92,1129.67,49.34,837.19,33.73,1436.41,141.92,1279.02,96.4,1146.74
1269302400,84.18,589.19,49.19,591.9,19.22,1130.85,49.43,838.94,35.47,1440.91,146.93,1281.72,99.72,1149.77
1269388800,83.41,588.73,48.19,590.95,18.77,1128.97,49.24,839.08,35.47,1440.74,146.9,1281.7,100.33,1151.86
1269475200,82.69,588.3,47.83,590.61,18.61,1127.74,49.02,838.8,35.47,1440.56,146.23,1281.34,100.3,1152.24
1269561600,82.37,588.11,47.74,590.53,18.34,1127.3,48.68,838.47,35.47,1440.53,145.9,1281.16,99.86,1152.22
1269648000,82.11,587.96,47.57,590.37,18.22,1126.55,48.34,837.96,35.47,1440.43,145.55,1280.98,99.34,1151.95
1269734400,82.02,587.9,47.59,590.39,18.63,1126.2,48.46,837.45,35.47,1440.42,145.34,1280.86,99.05,1151.63
1269820800,82.46,588.16,48.1,590.87,19.39,1127.34,48.72,837.64,35.47,1440.92,145.37,1280.88,99.1,1151.44
1269907200,82.86,588.4,48.49,591.23,19.56,1129.43,49.08,838.02,35.47,1441.04,145.85,1281.14,99.95,1151.48
1269993600,83.31,588.67,48.33,591.09,19.07,1129.92,48.97,838.56,35.47,1440.92,146.36,1281.41,99.9,1152
1270080000,82.85,588.39,47.94,590.71,18.99,1128.57,48.73,838.39,35.47,1440.65,146.08,1281.26,99.48,1151.97
1270166400,82.53,588.2,47.81,590.6,18.98,1128.36,48.42,838.03,35.47,1440.6,145.81,1281.11,99.02,1151.71
1270252800,82.38,588.11,47.77,590.55,18.82,1128.33,48.06,837.57,35.47,1440.61,145.67,1281.04,98.59,1151.43
1270339200,82.25,588.04,47.73,590.52,18.56,1127.88,47.96,837.04,35.47,1440.57,145.52,1280.96,98.17,1151.16
1270425600,82.09,587.94,47.59,590.39,18.43,1127.14,47.82,836.89,35.47,1440.49,145.16,1280.76,97.8,1150.9
1270512000,81.94,587.85,47.48,590.29,18.38,1126.79,47.92,836.69,35.47,1440.36,144.75,1280.54,97.43,1150.67
1270598400,81.83,587.78,47.19,590.01,18.31,1126.65,48.12,836.83,35.47,1440.06,144.35,1280.33,97.09,1150.44
1270684800,81.74,587.73,47.1,589.92,18.33,1126.45,48.35,837.13,35.36,1439.78,144.09,1280.19,96.9,1150.23
1270771200,81.61,587.66,47.17,589.99,18.19,1126.53,48.52,837.47,35.28,1439.6,144.02,1280.15,96.65,1150.1
1270857600,81.44,587.55,47.14,589.96,18.07,1126.13,48.68,837.73,35.1,1439.25,143.8,1280.03,96.33,1149.95
1270944000,81.35,587.5,46.93,589.75,18.01,1125.79,48.75,837.96,34.86,1438.77,143.5,1279.87,96.13,1149.74
1271030400,81.24,587.44,46.74,589.55,17.97,1125.63,48.68,838.06,34.68,1438.38,143.29,1279.76,96.01,1149.61
1271116800,81.13,587.37,46.75,589.56,17.94,1125.52,48.59,837.96,34.6,1438.23,143.13,1279.67,95.87,1149.53
1271203200,81.07,587.33,46.5,589.32,17.91,1125.43,48.57,837.84,34.52,1438.05,143.01,1279.6,95.71,1149.43
1271289600,81.01,587.3,46.54,589.36,17.89,1125.34,48.7,837.79,34.41,1437.82,142.89,1279.54,95.62,1149.34
1271376000,80.96,587.27,46.6,589.42,17.88,1125.28,48.6,837.99,34.23,1437.45,142.78,1279.48,95.78,1149.27
1271462400,80.91,587.24,46.64,589.46,17.85,1125.27,48.27,837.84,34.27,1437.54,142.75,1279.46,96.11,1149.38
1271548800,80.82,587.18,46.61,589.43,17.82,1125.18,48.25,837.36,34.38,1437.77,142.62,1279.4,96.32,1149.6
1271635200,80.76,587.15,46.59,589.41,17.8,1125.1,48.35,837.33,34.29,1437.57,142.45,1279.3,96.39,1149.73
1271721600,80.83,587.19,46.62,589.44,17.78,1125.04,48.44,837.47,34.22,1437.43,142.29,1279.22,96.38,1149.78
1271808000,80.86,587.21,46.77,589.59,17.77,1124.98,48.54,837.61,34.08,1437.14,142.08,1279.1,96.31,1149.77
1271894400,80.86,587.21,46.91,589.73,17.72,1124.94,48.67,837.76,34.03,1437.03,141.87,1278.99,96.24,1149.73
1271980800,80.77,587.15,46.83,589.65,17.65,1124.81,48.69,837.94,33.98,1436.93,141.6,1278.84,96.16,1149.68
1272067200,80.68,587.1,46.72,589.54,17.64,1124.6,48.7,837.98,34.01,1437,141.44,1278.76,96.17,1149.63
1272153600,80.7,587.11,46.76,589.58,17.69,1124.58,48.82,838,34.12,1437.22,141.48,1278.78,96.35,1149.64
1272240000,80.68,587.1,46.81,589.63,17.78,1124.71,48.96,838.18,34.14,1437.26,141.64,1278.86,96.8,1149.75
1272326400,80.63,587.07,46.94,589.76,17.91,1125,49,838.37,34.18,1437.35,141.91,1279.01,97.08,1150.05
1272412800,80.57,587.04,46.89,589.71,17.75,1127.4,49.01,838.43,34.13,1437.25,141.96,1279.04,97.27,1150.22
1272499200,80.49,586.99,46.98,589.8,17.72,1124.9,49.02,838.46,34.12,1437.23,142.08,1279.1,97.32,1150.34
1272585600,80.42,586.95,46.98,589.8,17.69,1124.79,48.97,838.47,34.11,1437.2,142.23,1279.18,97.27,1150.37
1272672000,80.37,586.92,46.95,589.77,17.67,1124.71,48.91,838.39,34.15,1437.28,142.33,1279.24,97.18,1150.34
1272758400,80.31,586.88,46.92,589.74,17.65,1124.65,48.86,838.3,34.18,1437.35,142.41,1279.28,97.12,1150.28
1272844800,80.26,586.85,46.79,589.61,17.65,1124.6,48.82,838.23,34.24,1437.47,142.52,1279.34,97.04,1150.24
1272931200,80.13,586.77,46.53,589.35,17.64,1124.6,48.75,838.17,34.27,1437.54,142.6,1279.38,96.93,1150.19
1273017600,80.02,586.71,46.42,589.23,17.54,1124.56,48.71,838.07,34.27,1437.54,142.42,1279.29,96.82,1150.12
1273104000,79.91,586.64,46.29,589.11,17.3,1124.27,48.75,838.01,34.3,1437.59,142.37,1279.26,96.74,1150.06
1273190400,79.79,586.57,46.31,589.12,17.11,1123.56,48.82,838.06,34.3,1437.61,142.25,1279.2,96.94,1150.01
1273276800,79.75,586.54,46.55,589.36,16.92,1122.99,48.84,838.17,34.37,1437.74,142.33,1279.24,97.05,1150.13
1273363200,79.67,586.5,46.79,589.61,16.65,1122.44,48.86,838.21,34.4,1437.81,142.28,1279.21,97.04,1150.2
1273449600,79.57,586.44,46.96,589.78,16.35,1121.63,48.86,838.23,34.42,1437.84,142.15,1279.14,97.01,1150.19
1273536000,79.54,586.42,47.03,589.85,16.1,1120.75,48.96,838.23,34.43,1437.88,142.04,1279.08,97.08,1150.18
1273622400,79.64,586.48,46.92,590.27,15.88,1120.01,49,838.38,34.49,1438,142.05,1279.09,97.15,1150.22
1273708800,79.71,586.53,46.91,589.72,15.75,1119.33,48.93,838.43,34.54,1438.1,142.34,1279.24,97.25,1150.27
1273795200,79.87,586.62,46.74,589.55,15.58,1118.91,48.86,838.34,34.58,1438.19,142.79,1279.48,97.32,1150.33
1273881600,79.98,586.69,46.39,589.21,15.36,1118.39,48.85,838.23,34.62,1438.26,142.96,1279.58,97.3,1150.37
1273968000,80.08,586.74,46.43,589.25,16.15,1117.69,48.88,838.22,34.65,1438.32,98.3,1236.17,97.25,1150.35
1274054400,80.18,586.81,46.71,589.52,15.06,1130.12,49.03,838.26,34.66,1438.36,142.89,1279.54,97.2,1150.33
1274140800,80.32,586.89,46.64,589.46,15.3,1116.76,49.22,838.49,34.72,1438.47,142.85,1279.52,97.13,1150.29
1274227200,80.34,586.9,46.64,589.45,15.53,1117.53,49.27,838.76,34.74,1438.52,142.89,1279.54,97.06,1150.25
1274313600,80.26,586.85,46.72,589.54,15.52,1118.24,49.25,838.84,34.78,1438.6,143.07,1279.64,96.94,1150.21
1274400000,80.19,586.81,46.85,589.67,15.45,1118.19,49.23,838.81,34.81,1438.65,143.19,1279.7,96.76,1150.14
1274486400,80.13,586.77,46.92,589.74,15.34,1117.99,49.2,838.78,34.82,1438.69,143.17,1279.69,96.57,1150.02
1274572800,80.07,586.74,46.97,589.79,15.23,1117.64,49.22,838.74,34.85,1438.73,143.16,1279.68,96.38,1149.9
1274659200,80.08,586.75,46.98,589.8,15.17,1117.3,49.37,838.77,34.85,1438.75,143.09,1279.65,96.16,1149.77
1274745600,80.15,586.78,46.92,589.74,15.11,1117.1,49.37,838.99,34.86,1438.76,143.02,1279.61,95.91,1149.63
1274832000,80.2,586.82,46.82,589.64,15.07,1116.92,49.31,838.99,34.84,1438.73,142.88,1279.54,95.66,1149.46
1274918400,80.24,586.84,46.72,589.54,15.08,1116.81,49.34,838.91,34.88,1438.8,142.84,1279.51,95.39,1149.3
1275004800,80.25,586.84,46.53,589.34,15.09,1116.83,49.41,838.95,34.96,1438.97,142.66,1279.42,95.11,1149.12
1275091200,80.24,586.84,46.32,589.14,15.08,1116.85,49.46,839.05,34.97,1438.99,142.41,1279.28,94.79,1148.94
1275177600,80.21,586.82,46.12,588.93,15.05,1116.82,49.52,839.13,34.98,1439.01,142.12,1279.12,94.49,1148.72
1275264000,80.16,586.79,45.92,588.74,15.04,1116.75,49.41,839.21,34.97,1439,141.84,1278.97,94.31,1148.53
1275350400,80.05,586.72,45.77,588.59,15.03,1116.72,49.13,839.05,34.98,1439.01,141.58,1278.83,94.25,1148.41
1275436800,79.9,586.64,45.39,588.21,15,1116.68,49.21,838.64,34.94,1438.93,141.39,1278.73,94.15,1148.37
